movie_id,user_id,actual_rate
237,105942,4.0
237,2459624,3.0
237,1874396,2.0
237,926197,3.0
237,1642209,5.0
237,596317,2.0
237,403106,5.0
237,1720038,3.0
237,2590625,2.0
268,910721,4.0
268,2267029,3.0
268,1436924,3.0
268,1906468,5.0
268,1044479,4.0
268,553725,4.0
268,1537257,4.0
268,1216879,4.0
268,1718753,4.0
268,2511583,5.0
268,1245869,5.0
268,70513,2.0
268,2613524,3.0
268,606789,5.0
268,1787989,5.0
268,2222363,4.0
268,1919191,3.0
268,298408,4.0
268,1081187,4.0
268,745695,5.0
268,981950,3.0
268,1301884,4.0
268,1280120,4.0
268,2319621,4.0
268,2438241,3.0
268,1683507,5.0
268,939733,3.0
268,150514,3.0
268,1676997,5.0
268,1664193,4.0
268,575987,5.0
268,2499437,4.0
268,2045741,4.0
268,2484944,5.0
268,963137,4.0
268,2321555,2.0
268,1933056,5.0
268,2553495,5.0
268,2538739,5.0
268,190255,3.0
268,1189184,4.0
268,201459,4.0
268,2070318,5.0
268,370097,4.0
268,680129,5.0
268,1129737,4.0
268,384352,2.0
268,785771,3.0
268,1526011,3.0
268,1104558,4.0
268,139833,3.0
268,2134005,5.0
268,1971047,4.0
268,1916632,2.0
268,1109293,3.0
268,2258818,2.0
268,1207709,4.0
268,2244052,3.0
268,2170684,5.0
268,2316651,5.0
268,479934,3.0
268,1660342,1.0
268,2458532,3.0
268,1495111,4.0
268,1958700,4.0
268,996917,2.0
268,1576811,5.0
268,443180,5.0
268,210324,4.0
268,649597,4.0
268,371534,3.0
268,1010008,3.0
268,611900,3.0
268,1273828,4.0
268,992021,4.0
268,1905375,5.0
268,2060656,4.0
268,2141183,4.0
268,2360612,4.0
268,2283154,3.0
268,47758,4.0
268,662552,4.0
268,625959,4.0
268,1911583,5.0
268,1541582,3.0
268,2427937,5.0
268,2247909,4.0
268,2013584,3.0
268,2523017,1.0
268,1410753,3.0
268,943230,5.0
268,423969,3.0
268,23662,5.0
268,356783,3.0
268,2043161,4.0
268,47891,3.0
268,2509678,2.0
268,2097976,4.0
268,296728,4.0
268,1993313,5.0
268,9398,3.0
268,1192739,4.0
268,614201,4.0
268,2324260,4.0
268,2596404,3.0
268,257458,5.0
268,2421282,5.0
268,1334339,4.0
268,2422549,4.0
268,2309611,4.0
268,2583188,3.0
268,2559498,2.0
268,2391937,4.0
268,2028539,5.0
268,705534,3.0
268,1209002,4.0
268,769351,4.0
268,2235641,4.0
268,768474,5.0
268,1622047,3.0
268,1413367,3.0
268,2285262,2.0
268,1129357,3.0
268,409601,3.0
268,139001,4.0
268,2517361,4.0
268,628053,4.0
268,2088630,5.0
268,571119,3.0
268,1566168,3.0
268,2366677,5.0
268,626513,4.0
268,1238829,2.0
268,1015768,5.0
268,328861,5.0
268,1927225,5.0
268,1795560,4.0
268,1534845,3.0
268,2113852,4.0
268,592924,5.0
268,303846,4.0
268,2390788,4.0
268,923631,2.0
268,2205942,3.0
268,635808,4.0
268,1058930,5.0
268,1321226,5.0
268,1786748,3.0
268,143127,4.0
268,2573498,5.0
268,786179,5.0
268,228481,3.0
3015,2057877,4.0
3015,1643959,2.0
3015,1322169,3.0
3015,1836524,1.0
3015,807586,4.0
3015,770516,3.0
3015,1564363,3.0
3015,254313,3.0
3015,1569850,3.0
3015,1485800,2.0
3015,1048172,3.0
3015,621786,5.0
3015,1368356,4.0
3015,2124846,4.0
3015,544108,4.0
3015,452088,3.0
3015,140529,4.0
3015,1403409,1.0
3015,2378509,1.0
3015,710550,2.0
3015,1687549,3.0
3015,1564416,5.0
3015,1992922,3.0
3015,732729,4.0
3015,935023,1.0
3015,870372,2.0
3015,2351962,4.0
3015,563381,2.0
3015,394408,5.0
3015,556103,3.0
3015,1077817,3.0
3015,1573046,5.0
3015,2175560,1.0
3015,2084277,1.0
3015,1910203,2.0
3015,2576514,2.0
3015,552413,3.0
3015,1522500,4.0
3015,1205561,3.0
3015,476183,4.0
3015,2188343,4.0
3015,787531,3.0
3015,921105,3.0
3015,842277,3.0
3015,821957,3.0
3015,1438159,4.0
3015,569048,5.0
3015,2040209,2.0
3015,869097,2.0
3015,638372,4.0
3015,1704675,3.0
3015,278318,3.0
3015,1585588,3.0
3015,1916402,1.0
3015,863672,4.0
3015,1340387,4.0
3015,697102,3.0
3015,1555925,4.0
3015,473841,1.0
3015,994741,3.0
3015,2595728,3.0
3015,746021,2.0
3015,1628179,2.0
3015,530169,3.0
3015,421896,3.0
3015,722976,3.0
3015,2133136,3.0
3015,1149285,2.0
3015,1491767,3.0
3015,1922689,1.0
3015,122630,3.0
3015,1875182,3.0
3015,2220351,4.0
3015,2566341,3.0
3015,2353743,4.0
3015,1642396,2.0
3015,1419835,3.0
3015,2539505,3.0
3015,316233,3.0
3015,1423476,3.0
3015,286106,3.0
3015,3679,2.0
3015,2209911,2.0
3015,1247807,3.0
3015,888806,4.0
3015,1353306,3.0
3015,2509375,2.0
3015,131104,2.0
3015,1268883,4.0
3015,239661,1.0
3015,393237,2.0
3015,1069759,4.0
3015,1934687,3.0
3015,689751,2.0
3015,1675766,3.0
3015,1282763,4.0
3015,596018,4.0
3015,2228058,3.0
3015,832533,3.0
3015,2389729,3.0
3015,333373,3.0
3015,568638,2.0
3015,33387,2.0
3015,1849189,5.0
3015,2035068,3.0
3015,81563,2.0
3015,746763,3.0
3015,1572464,3.0
3015,303230,3.0
3015,2519609,3.0
3015,1332268,4.0
3015,431951,3.0
3015,803481,3.0
3015,1315863,2.0
3015,1685627,3.0
3015,535396,2.0
3015,1203557,3.0
3015,2114825,3.0
3015,2116762,3.0
3015,2239924,2.0
3015,1762675,1.0
3015,2588202,3.0
3015,2173338,3.0
3015,2189829,3.0
3015,1792363,3.0
3015,1020267,3.0
3015,1718897,4.0
3015,1989931,3.0
3015,241196,2.0
3015,868336,5.0
3015,2409981,2.0
3015,90749,4.0
3015,1396849,3.0
3015,710650,5.0
3015,252695,4.0
3015,1473627,3.0
3015,2407519,5.0
3015,522684,1.0
3015,1948338,5.0
3015,2427774,2.0
3015,1956407,4.0
3015,1831352,3.0
3015,1501772,2.0
3015,1428469,2.0
3015,924358,4.0
3015,2044879,3.0
3015,2296154,2.0
3015,1622945,3.0
3015,206032,3.0
3015,467649,3.0
3015,2135100,3.0
3015,1064900,2.0
3015,2525630,5.0
3015,1826755,2.0
3015,926350,3.0
3015,603466,1.0
3015,612414,5.0
3015,1877601,3.0
3015,909265,3.0
3015,301114,3.0
3015,649070,4.0
3015,1658507,3.0
3015,1276914,4.0
3015,721632,3.0
3015,2432953,1.0
3015,2297762,3.0
3015,1597768,3.0
3015,483360,2.0
3015,1905658,3.0
3015,1615063,3.0
3015,2360316,2.0
3015,584841,4.0
3015,439879,3.0
3015,1528506,2.0
3015,984612,2.0
3015,840289,4.0
3015,2628649,3.0
3015,997212,1.0
3015,612284,2.0
3015,2476202,4.0
3015,358947,3.0
3015,276330,3.0
3015,2298133,3.0
3015,2368380,3.0
3015,1474626,3.0
3015,1792321,2.0
3015,498988,2.0
3015,137059,3.0
3015,79799,3.0
3015,1767494,3.0
3015,1974476,5.0
3015,2081055,3.0
3015,709720,3.0
3015,1691806,2.0
3015,1676424,2.0
3015,996752,3.0
3015,1315883,5.0
3015,786703,3.0
3015,149367,1.0
3015,1008329,2.0
3015,767862,3.0
3015,2482162,2.0
3015,2096465,3.0
3015,611952,1.0
3015,530647,3.0
3015,55138,3.0
3015,1927358,2.0
3015,2437254,3.0
3015,1253619,3.0
3015,542318,3.0
3015,938213,5.0
3015,1806147,2.0
3015,958917,3.0
3015,169980,3.0
3015,1569680,2.0
3015,1430108,3.0
3015,1577070,3.0
3015,1286635,3.0
3015,665561,3.0
3015,106149,3.0
3015,2547194,2.0
3015,366635,4.0
3015,1253877,4.0
3015,2459692,4.0
3015,68453,3.0
3015,707064,2.0
3015,932748,2.0
3015,1151970,3.0
3015,1274769,3.0
3015,2084922,4.0
3015,289055,4.0
3015,1485178,4.0
3015,1742035,4.0
3015,1810540,3.0
3015,1496038,1.0
3015,684876,3.0
3015,2570211,3.0
3015,1098934,3.0
3015,2013072,2.0
3015,985231,4.0
3015,2312418,3.0
3015,2639832,3.0
3015,1393307,2.0
3015,2390578,4.0
3015,1198250,3.0
3015,1062971,4.0
3015,2343964,4.0
3015,1029530,3.0
3015,2358580,2.0
3015,2567147,4.0
3015,493976,3.0
3015,2460223,3.0
3015,1989045,2.0
3015,1936778,2.0
3015,2387796,4.0
3015,2539974,2.0
3015,1552647,4.0
3015,2447029,2.0
3015,2490508,1.0
3015,150597,2.0
3015,1518328,1.0
3015,479688,4.0
3015,2533260,3.0
3015,2317804,4.0
3015,1843618,2.0
3015,61194,3.0
3015,145486,2.0
3015,1258392,3.0
3015,681668,1.0
3015,775241,3.0
3015,1560846,3.0
3015,209899,3.0
3015,431972,3.0
3015,246245,3.0
3015,220955,2.0
3015,322049,4.0
3015,2232229,4.0
3015,1664198,3.0
3015,50648,1.0
3015,2342053,4.0
3015,813861,3.0
3015,1419344,3.0
3015,359481,4.0
3015,392919,3.0
3015,2452683,3.0
3015,1300554,2.0
3015,1457102,3.0
3015,1203788,3.0
3015,2143121,4.0
3015,2504171,3.0
3015,1707070,2.0
3015,1538556,3.0
3015,2153390,3.0
3015,1737855,3.0
3015,161797,2.0
3015,1847572,3.0
3015,81243,5.0
3015,1798773,1.0
3015,1187280,4.0
3015,545751,4.0
3015,142660,3.0
3015,210963,5.0
3015,1416929,4.0
3015,2068067,3.0
3015,1904880,3.0
3015,781159,2.0
3015,1993277,2.0
3015,2356870,3.0
3015,1251028,3.0
3015,1495417,4.0
3015,2408558,5.0
3015,1211916,2.0
3015,1933459,3.0
3015,2433950,2.0
3015,1312422,3.0
3015,664012,1.0
3015,1307588,3.0
3015,2129501,4.0
3015,610167,3.0
3015,179970,2.0
3015,2414886,2.0
3015,2640158,2.0
3015,1351174,3.0
3015,430291,4.0
3015,717212,3.0
3015,2361278,1.0
3015,1763759,2.0
3015,1491954,1.0
3015,1017098,3.0
3015,645951,3.0
3015,414438,3.0
3015,71529,2.0
3015,786259,3.0
3015,725402,5.0
3015,1609831,1.0
3015,1857929,2.0
3015,313438,3.0
3015,547375,4.0
3015,763778,4.0
3015,1028631,3.0
3015,648130,5.0
3015,1261247,4.0
3015,371614,2.0
3015,952020,3.0
3015,1032453,3.0
3015,970131,2.0
3015,600784,4.0
3015,310767,3.0
3015,938644,4.0
3015,1881604,3.0
3015,789303,2.0
3015,1448599,3.0
3015,2224452,2.0
3015,114219,2.0
3015,1581303,2.0
3015,2530203,4.0
3015,1614008,2.0
3015,2428480,2.0
3015,600434,4.0
3015,274500,2.0
3015,652091,2.0
3015,1106518,3.0
3015,1654986,5.0
3015,2174254,3.0
3015,882978,4.0
3015,2216417,3.0
3015,2174283,2.0
3015,131898,1.0
3015,1723872,4.0
3015,2278080,3.0
3015,1308269,3.0
3015,1671577,2.0
3015,2252090,3.0
3015,1855291,3.0
3015,2584980,3.0
3015,124456,2.0
3015,2536611,3.0
3015,1165724,4.0
3015,779533,3.0
3015,249274,2.0
3015,2501810,3.0
3015,1825663,3.0
3015,801745,2.0
3015,2637257,3.0
3015,1693830,3.0
3015,246117,3.0
3015,1569427,2.0
3015,2165698,3.0
3015,186757,4.0
3015,1970845,2.0
3015,2256491,4.0
3015,241436,4.0
3015,446248,3.0
3015,564655,2.0
3015,2189276,1.0
3015,1312930,5.0
3015,1370403,1.0
3015,774426,2.0
3015,1355692,5.0
3015,1608543,3.0
3015,1535125,3.0
3015,1466624,2.0
3015,2198388,3.0
3015,604004,4.0
3015,2223908,4.0
3015,893363,3.0
3015,829101,3.0
3015,1190868,1.0
3015,448374,3.0
3015,1092600,3.0
3015,2184872,3.0
3015,608924,1.0
3015,1443600,2.0
3015,2367522,3.0
3015,1156584,3.0
3015,1621641,4.0
3015,2526706,2.0
3015,345227,2.0
3015,1899031,3.0
3015,478296,2.0
3015,550258,3.0
3015,238631,4.0
3015,1666486,2.0
3015,2173110,3.0
3015,2578473,2.0
3015,270873,3.0
3015,98454,3.0
3015,329296,3.0
3015,1824242,5.0
3015,1347122,2.0
3015,1292007,3.0
3015,1896433,3.0
3015,2498770,2.0
3015,324344,2.0
3015,670682,3.0
3015,2195339,3.0
3015,316506,1.0
3015,443189,4.0
3015,2139511,4.0
3015,383221,4.0
3015,1788741,2.0
3015,610292,3.0
3015,1335687,4.0
3015,750496,2.0
3015,2171908,5.0
3015,2139136,2.0
3015,796707,3.0
3015,1871358,5.0
3015,2179660,1.0
3015,1827131,2.0
3015,62224,3.0
3015,1807120,3.0
3015,324844,3.0
3015,1370222,4.0
3015,1851429,3.0
3015,1773248,4.0
3015,2190684,3.0
3015,112834,3.0
3015,2438244,3.0
3015,1500258,4.0
3015,2408023,4.0
3015,249413,4.0
3015,1066543,3.0
3015,374363,4.0
3015,1211111,5.0
3015,2578414,2.0
3015,2579145,4.0
3015,971262,1.0
3015,2550050,4.0
3015,980993,3.0
3015,585539,3.0
3015,519295,3.0
3015,770728,3.0
3015,2463243,4.0
3015,2099924,2.0
3015,304243,3.0
3015,2139433,1.0
3015,738518,3.0
3015,1967898,3.0
3015,114510,3.0
3015,440697,4.0
3015,2346661,4.0
3015,1283973,4.0
3015,991176,4.0
3015,2111975,4.0
3015,1018938,4.0
3015,641780,3.0
3015,1668788,3.0
3015,1071329,3.0
3015,2378997,2.0
3015,424548,3.0
3015,1222604,2.0
3015,1634710,5.0
3015,1531284,3.0
3015,899753,1.0
3015,758080,4.0
3015,464227,4.0
3015,1371687,3.0
3015,1631661,2.0
3015,872609,2.0
3015,831623,3.0
3015,320263,3.0
3015,1020730,2.0
3015,1584463,2.0
3015,1326977,4.0
3015,64120,3.0
3015,2264371,3.0
3015,938767,5.0
3015,1723462,2.0
3015,1787488,3.0
3015,138604,1.0
3015,630088,4.0
3015,202286,5.0
3015,2489408,4.0
3015,2372199,3.0
3015,1478249,4.0
3015,745138,1.0
3015,1001328,3.0
3015,1393990,4.0
3015,196062,3.0
3015,2455298,3.0
3015,1203961,3.0
3015,1749437,2.0
3015,187392,3.0
3015,642069,2.0
3015,1430559,4.0
3015,2161410,3.0
3015,697536,3.0
3015,1341811,3.0
3015,2022663,2.0
3015,365562,2.0
3015,1010027,4.0
3015,2235030,2.0
3015,1245185,2.0
3015,879353,5.0
3015,1149397,3.0
3015,2232173,3.0
3015,1974335,3.0
3015,421400,1.0
3015,2374968,3.0
3015,1154706,2.0
3015,1315325,2.0
3015,2141362,2.0
3015,820758,3.0
3015,1683428,4.0
3015,1752099,2.0
3015,2400971,4.0
3015,688079,2.0
3015,1315922,5.0
3015,1503516,3.0
3015,1306494,3.0
3015,2050896,2.0
3015,2633434,2.0
3015,395801,3.0
3015,347281,2.0
3015,565075,4.0
3015,1559055,3.0
3015,2072282,5.0
3015,2461503,3.0
3015,718956,3.0
3015,2403881,4.0
3015,1109341,2.0
3015,320206,2.0
3015,758805,4.0
3015,2134825,4.0
3015,2641185,3.0
3015,1000851,3.0
3015,621779,2.0
3015,665018,4.0
3015,549583,2.0
3015,420587,3.0
3015,789719,4.0
3015,1100039,5.0
3015,299043,3.0
3015,659483,1.0
3015,585771,1.0
3015,1182702,2.0
3015,246107,5.0
3015,2301956,4.0
3015,853878,2.0
3015,2503766,3.0
3015,644162,4.0
3015,1243421,3.0
3015,1631569,4.0
3015,2277114,3.0
3015,793286,3.0
3015,1506167,3.0
3015,2349766,3.0
3015,1655089,3.0
3015,1227551,1.0
3015,1047306,2.0
3015,1917709,3.0
3015,158951,3.0
3015,912425,4.0
3015,1797216,4.0
3015,1333711,2.0
3015,1137313,3.0
3015,206940,4.0
3015,1759650,3.0
3015,2116869,4.0
3015,2497423,4.0
3015,1229175,3.0
3015,941563,3.0
3015,2394150,3.0
3015,97526,3.0
3015,2275167,2.0
3015,1978242,3.0
3015,831884,2.0
3015,7347,3.0
3015,1274942,5.0
3015,899913,5.0
3015,132171,4.0
3015,1541239,4.0
3015,1232550,4.0
3015,401095,3.0
3015,1293660,2.0
3015,2474210,1.0
3015,1135078,3.0
3015,456100,3.0
3015,2220145,2.0
3015,2322622,4.0
3015,979197,4.0
3015,172630,4.0
3015,125493,1.0
3015,1247465,3.0
3015,1056792,2.0
3015,306651,3.0
3015,2123626,3.0
3015,440716,4.0
3015,344422,2.0
3015,2618393,2.0
3015,994347,4.0
3015,2029553,3.0
3015,905328,3.0
3015,1687754,2.0
3015,2461695,3.0
3015,610586,1.0
3015,1840697,3.0
3015,2315099,3.0
3015,2642235,2.0
3015,2435687,2.0
3015,1863071,3.0
3015,2220639,2.0
3015,2446550,2.0
3015,1416362,4.0
3015,1224064,2.0
3015,669622,3.0
3015,366107,1.0
3015,1545235,4.0
3015,1419088,3.0
3015,539416,3.0
3015,200416,3.0
3015,1517542,3.0
3015,1208090,4.0
3015,675637,4.0
3015,553680,2.0
3015,2345683,2.0
3015,508042,2.0
3015,349888,3.0
3015,2260738,4.0
3015,2198188,2.0
3015,1551751,3.0
3015,1210462,3.0
3015,397585,2.0
3015,133740,4.0
3015,548709,1.0
3015,629333,2.0
3015,1850263,4.0
3015,1832701,3.0
3015,504996,3.0
3015,1840486,2.0
3015,1874760,4.0
3015,1382872,2.0
3015,1886409,2.0
3015,1553632,3.0
3015,1437189,2.0
3015,1196287,1.0
3015,2339338,1.0
3015,1079251,4.0
3015,2566089,2.0
3015,979283,4.0
3015,261697,3.0
3015,1542726,3.0
3015,40170,1.0
3015,328334,3.0
3015,1158810,4.0
3015,534132,3.0
3015,1633016,4.0
3015,2068862,3.0
3015,569139,3.0
3015,128448,1.0
3015,620943,3.0
3015,880399,4.0
3015,1500154,4.0
3015,2133310,3.0
3015,2568795,3.0
3015,1938591,4.0
3015,2173852,1.0
3015,2370729,1.0
3015,2596328,3.0
3015,57806,2.0
3015,1345807,2.0
3015,636683,3.0
3015,2027967,1.0
3015,1283155,3.0
3015,1274904,3.0
3015,1016871,3.0
3015,719485,3.0
3015,25615,1.0
3015,2511278,3.0
3015,880332,2.0
3015,988959,1.0
3015,294536,5.0
3015,2566033,3.0
3015,441025,2.0
3015,2485580,4.0
3015,901202,4.0
3015,344739,4.0
3015,1947030,4.0
3015,142303,3.0
3015,2458273,3.0
3015,932346,3.0
3015,2368958,1.0
3015,2595396,1.0
3015,1110930,3.0
3015,2169264,3.0
3015,1857936,2.0
3015,228619,2.0
3015,1893772,3.0
3015,72795,3.0
3015,1688176,4.0
3015,660927,2.0
3015,1127601,3.0
3015,955322,3.0
3015,2232952,2.0
3015,1095548,3.0
3015,1147575,3.0
3015,637257,3.0
3015,1719421,4.0
3015,669569,2.0
3015,2414671,4.0
3015,1191698,3.0
3015,1544662,5.0
3015,1631010,3.0
3015,1131071,2.0
3015,2011853,4.0
3015,1921387,3.0
3015,900256,2.0
3015,2010437,3.0
3015,1298280,3.0
3015,438525,1.0
3015,1086624,2.0
3015,1249527,3.0
3015,757297,3.0
3015,2393132,5.0
3015,413334,3.0
3015,1122530,2.0
3015,1985770,3.0
3015,1401478,2.0
3015,106086,2.0
3015,1112862,5.0
3015,906768,3.0
3015,1722097,2.0
3015,1076658,3.0
3015,1196783,2.0
3015,1552250,3.0
3015,143684,2.0
3015,1873311,4.0
3015,626826,3.0
3015,2173688,3.0
3015,916097,1.0
3015,2397922,3.0
3015,146423,3.0
3015,971908,2.0
3015,2201700,1.0
3015,820141,4.0
3015,1946124,3.0
3015,2011787,3.0
3015,2644887,3.0
3015,1522302,1.0
3015,1847904,3.0
3015,2361421,4.0
3015,2097884,3.0
3015,2231603,3.0
3015,1458414,4.0
3015,1481419,3.0
3015,962879,4.0
3015,2076510,1.0
3015,74916,3.0
3015,1471522,2.0
3015,941288,3.0
3015,1569003,2.0
3015,1045946,2.0
3015,910173,3.0
3015,955218,4.0
3015,2229752,4.0
3015,2292529,1.0
3015,1073449,1.0
3015,1119148,3.0
3015,374874,3.0
3015,2323356,3.0
3015,2351480,3.0
3015,2576754,3.0
3015,751514,3.0
3015,1995993,5.0
3015,1340528,4.0
3015,1706408,3.0
3015,713373,3.0
3015,1797445,3.0
3015,267803,3.0
3015,1583597,4.0
3015,1509767,4.0
3015,507436,4.0
3015,1381044,5.0
3015,1395325,4.0
3015,1350729,3.0
3015,1861311,3.0
3015,1675676,3.0
3015,1871573,2.0
3015,77255,3.0
3015,515677,4.0
3015,616857,5.0
3015,1323881,2.0
3015,2054272,3.0
3015,458133,2.0
3015,2159322,2.0
3015,2553483,2.0
3015,554402,2.0
3015,399620,3.0
3015,2213764,3.0
3015,121191,3.0
3015,2584808,3.0
3015,1380893,5.0
3015,1272423,4.0
3015,2630107,3.0
3015,569262,3.0
3015,1550408,4.0
3015,512459,2.0
3015,2135175,4.0
3015,2535212,1.0
3015,786821,2.0
3015,1570494,3.0
3015,1509408,3.0
3015,1969822,3.0
3015,1559136,4.0
3015,202572,2.0
3015,466961,1.0
3015,2396174,1.0
3015,469978,3.0
3015,1801323,1.0
3015,491487,2.0
3015,1278096,5.0
3015,993179,3.0
3015,1688222,2.0
3015,819098,3.0
3015,1495878,2.0
3015,146386,3.0
3015,1562400,3.0
3015,800378,1.0
3015,2171216,1.0
3015,2392534,4.0
3015,1354048,3.0
3015,2065359,3.0
3015,2311867,3.0
3015,2361393,4.0
3015,168630,4.0
3015,201652,3.0
3015,127703,2.0
3015,375170,2.0
3015,1282298,4.0
3015,941904,1.0
3015,1136617,1.0
3015,1201388,4.0
3015,350891,3.0
3015,1743489,4.0
3015,2452866,4.0
3015,326325,4.0
3015,868641,3.0
3015,2076467,3.0
3015,1643796,2.0
3015,107155,4.0
3015,32232,5.0
3015,1851469,2.0
3015,1289365,3.0
3015,2526049,3.0
3015,2385671,3.0
3015,1285010,3.0
3015,2465214,3.0
3015,2012677,3.0
3015,1347312,4.0
3015,2209752,2.0
3015,443054,2.0
3015,1881553,3.0
3015,2238093,1.0
3015,286530,4.0
3015,1155844,4.0
3015,41864,5.0
3015,2530935,3.0
3015,817878,2.0
3015,2084735,4.0
3015,525382,4.0
3015,2552809,5.0
3015,51981,3.0
3015,1418774,1.0
3015,600737,1.0
3015,2548814,1.0
3015,794138,2.0
3015,16807,2.0
3015,2252360,4.0
3015,285636,3.0
3015,480033,3.0
3015,2067905,4.0
3015,933378,3.0
3015,2040497,3.0
3015,298972,3.0
3015,174184,3.0
3015,2309589,3.0
3015,329147,3.0
3015,1286031,3.0
3015,904823,3.0
3015,2419701,1.0
3015,1738371,5.0
3015,501142,3.0
3015,1338854,2.0
3015,1388100,4.0
3015,1823627,4.0
3015,2437561,4.0
3015,586847,4.0
3015,700506,2.0
3015,222720,2.0
3015,813465,3.0
3015,1938614,5.0
3015,1898520,3.0
3015,1812124,2.0
3015,789717,3.0
3015,1709856,3.0
3015,1911305,2.0
3015,1798836,4.0
3015,250459,5.0
3015,966674,3.0
3015,191858,4.0
3015,1356461,4.0
3015,2105700,3.0
3015,668367,5.0
3015,686895,3.0
3015,1793633,5.0
3015,1646832,3.0
3015,1204828,3.0
3015,1682494,4.0
3015,1120736,1.0
3015,2303153,3.0
3015,761398,1.0
3015,238172,2.0
3015,2618901,3.0
3015,1257291,4.0
3015,136101,3.0
3015,1116667,3.0
3015,2008533,1.0
3015,224341,4.0
3015,2497812,2.0
3015,65078,3.0
3015,2305566,3.0
3015,3718,3.0
3015,1610435,3.0
3015,1768314,5.0
3015,363191,4.0
3015,1169769,4.0
3015,1299323,1.0
3015,2558466,1.0
3015,1507962,4.0
3015,377577,2.0
3015,699178,1.0
3015,467094,2.0
3015,1500098,3.0
3015,1087076,3.0
3015,1362754,4.0
3015,1600557,5.0
3015,1302417,1.0
3015,1282810,1.0
3015,1831712,2.0
3015,425403,2.0
3015,2496353,3.0
3015,1664590,4.0
3015,981360,4.0
3015,132714,3.0
3015,767041,5.0
3015,1043718,3.0
3015,105096,3.0
3015,229791,1.0
3015,793905,3.0
3015,1361690,4.0
3015,206835,4.0
3015,2169909,3.0
3015,1045872,2.0
3015,2442007,3.0
3015,1628959,2.0
309,2158448,3.0
309,1395825,4.0
309,1583838,4.0
309,27165,2.0
309,33512,5.0
309,1827714,3.0
309,492470,3.0
309,120150,2.0
309,1662752,1.0
309,404703,5.0
309,231338,5.0
309,1313126,2.0
3113,1000991,3.0
3113,1537477,3.0
3113,1561423,4.0
3113,652919,2.0
3113,948498,2.0
3113,117141,4.0
3113,380199,2.0
3113,173853,4.0
3113,1181095,3.0
3113,1888068,5.0
3113,1542044,3.0
3113,2582244,2.0
3113,1005547,4.0
3113,1851466,2.0
3113,1148409,2.0
3113,1713321,3.0
3113,1097115,4.0
3113,492392,5.0
3113,2281080,3.0
3113,1231513,4.0
3113,1469402,3.0
3113,1034115,5.0
3113,2645555,5.0
3113,1920432,4.0
3113,1840845,5.0
3113,450340,4.0
3113,2231550,3.0
3113,1104636,4.0
3113,2298561,4.0
3113,1420194,4.0
3113,522725,4.0
3113,1441589,2.0
3113,1474752,5.0
3113,2293269,5.0
3113,1788397,2.0
3113,1911857,2.0
3113,1377895,2.0
3113,1898688,3.0
3113,570546,3.0
3113,2536322,3.0
3113,1790077,4.0
3113,1036305,2.0
3113,911537,5.0
3113,1432516,3.0
3113,733187,3.0
3113,1954578,3.0
3113,2438724,3.0
3113,525661,2.0
3113,1452708,4.0
3113,2169576,1.0
3113,2368081,4.0
3113,465504,5.0
3113,2399811,4.0
3113,2450388,3.0
3113,1488959,3.0
3113,1502317,1.0
3113,1938847,4.0
3113,2218125,5.0
3113,2230942,1.0
3113,879674,5.0
3113,1543787,4.0
3113,185411,5.0
3113,1788398,5.0
3113,1281153,5.0
3113,1611528,3.0
3113,1795450,4.0
3113,1777484,4.0
3113,464703,4.0
3113,1360897,3.0
3113,371412,4.0
3113,349361,5.0
3113,1478818,3.0
3113,1416020,4.0
3113,789683,3.0
3113,1327341,4.0
3113,1267441,5.0
3113,2446593,4.0
3113,2600523,4.0
3113,641825,4.0
3113,2299908,3.0
3113,566359,3.0
3113,422550,3.0
3113,2600143,2.0
3113,2043830,3.0
3113,586571,5.0
3113,1142118,4.0
3113,1734117,4.0
3113,864134,4.0
3113,2578147,2.0
3113,1727506,4.0
3113,2403228,3.0
3113,2466889,3.0
3113,533807,3.0
3113,595846,4.0
3113,2053478,2.0
3113,1266534,4.0
3113,1908728,2.0
3113,670112,2.0
3113,1248156,2.0
3113,2242513,2.0
3113,1574228,5.0
3113,2405193,4.0
3113,886134,3.0
3113,2426177,3.0
3113,1269749,3.0
3113,2315421,3.0
3113,2066337,4.0
3113,1206947,3.0
3113,305283,3.0
3113,2197275,4.0
3113,1564071,4.0
3113,1103104,5.0
3113,1798161,2.0
3113,2263437,3.0
3113,100213,3.0
3113,1471760,3.0
3113,1608708,3.0
3113,153814,3.0
3245,2311659,4.0
3245,378553,5.0
3245,233264,3.0
3245,2365159,4.0
3245,2307303,3.0
3245,1148604,1.0
3245,2377767,4.0
3245,2507922,2.0
3245,1262066,4.0
3650,564138,4.0
3650,2027853,4.0
3650,1746058,3.0
3650,1879645,5.0
3650,2495038,4.0
3650,2608100,5.0
3650,2077773,5.0
3650,827898,4.0
3650,1023229,4.0
3650,1068870,3.0
3650,369007,3.0
3650,2205084,4.0
3650,2435052,5.0
3650,430101,5.0
3650,1139043,4.0
3650,1487835,4.0
3650,1704849,3.0
3650,518855,3.0
3650,717330,5.0
3650,1573766,3.0
3650,994242,5.0
3650,782389,4.0
3650,1638503,4.0
3650,2258515,4.0
3650,1279632,4.0
3650,857411,4.0
3650,1211820,4.0
3650,2136480,4.0
3650,493678,3.0
3650,1011692,4.0
3650,1676997,5.0
3650,197717,4.0
3650,426391,4.0
3650,580809,4.0
3650,1520009,4.0
3650,1453671,3.0
