movie_id,truth
3952,3.77872962
3953,4.031249366
3954,3.991670788
3955,3.81820003
3956,3.366038217
3957,3.034195709
3958,4.337946281
3959,3.610039481
3960,3.747019255
3961,3.840582184
3962,4.451987471
3963,3.057202728
3964,2.711601361
3965,4.415530712
3966,3.707175448
3967,3.195777281
3968,3.523595545
3969,3.315118721
3970,3.424065441
3971,3.363045602
3972,3.544212756
3973,3.581660898
3974,4.006830966
3975,3.429179218
3976,3.597223281
3977,3.20516158
3978,3.019101863
3979,3.380981271
3980,3.002386911
3981,2.741697788
3982,2.813066189
3983,3.170608141
3984,3.76767841
3985,3.367784728
3986,3.731448513
3987,3.944014827
3988,3.407567863
3989,3.556050417
3990,3.223243674
3991,2.649728715
3992,2.868264412
3993,3.49663301
3994,2.546423999
3995,3.267638373
3996,2.477651992
3997,2.972019499
3998,4.110883618
3999,4.053292472
4000,2.425836117
4001,3.729342928
4002,3.496747426
4003,2.475314217
4004,3.92714653
4005,3.901141223
4006,3.329628642
4007,2.968067766
4008,3.846269127
4009,3.061866433
4010,3.686907062
4011,4.01522245
4012,3.052174114
4013,3.814280569
4014,3.226914789
4015,2.898388824
4016,1.887482567
4017,3.553228812
4018,3.070087687
4019,3.12750185
4020,2.843486304
4021,2.233469038
4022,3.351111768
4023,2.089925806
4024,3.064973274
4025,3.34393685
4026,3.064029946
4027,3.501865034
4028,4.099325399
4029,3.815715633
4030,3.670590415
4031,3.245409844
4032,3.180325894
4033,4.295068106
4034,3.015669014
4035,2.801537866
4036,3.393545273
4037,4.071313605
4038,3.911660797
4039,1.955609289
4040,4.024729334
4041,4.461049951
4042,3.093934004
4043,3.550852115
4044,3.073474558
4045,4.21348405
4046,4.309611422
4047,2.811324495
4048,4.285363877
4049,3.993193625
4050,3.480197503
4051,3.558943082
4052,2.665309214
4053,3.327139288
4054,4.106838203
4055,3.009353876
4056,3.059078177
4057,3.295921884
4058,3.241374208
4059,2.604052788
4060,3.794332256
4061,3.479554961
4062,3.642492723
4063,3.998852279
4064,3.318869854
4065,2.91684447
4066,3.030454324
4067,3.629628121
4068,2.988905644
4069,3.73300422
4070,3.37328792
4071,3.857841598
4072,3.535669405
4073,3.690542686
4074,3.393506804
4075,3.663842272
4076,2.511301991
4077,2.735130185
4078,3.964896108
4079,3.824240201
4080,3.470785223
4081,3.210184166
4082,2.984360261
4083,3.3166079
4084,2.782487026
4085,3.527709044
4086,3.447766872
4087,2.971247542
4088,3.934388667
4089,3.463327852
4090,3.79916528
4091,2.944869864
4092,3.450687223
4093,1.956093546
4094,3.688889508
4095,2.719637407
4096,2.507512668
4097,3.134842868
4098,4.389588486
4099,3.371839333
4100,3.615942453
4101,2.55487773
4102,3.545613107
4103,2.897908693
4104,3.640268277
4105,4.104920882
4106,2.861480043
4107,3.055296027
4108,3.349084168
4109,3.318851526
4110,3.491657292
4111,2.970877778
4112,3.163940256
4113,2.894165664
4114,3.487209659
4115,4.385452836
4116,3.826426448
4117,3.115608071
4118,4.061074012
4119,3.392914565
4120,3.638767235
4121,3.333252264
4122,3.446343842
4123,3.5422758
4124,3.726156729
4125,3.211124401
4126,1.988093112
4127,2.537906664
4128,3.228376787
4129,4.212644326
4130,3.199748026
4131,2.920177144
4132,2.85724392
4133,3.476243908
4134,3.998634182
4135,3.946356201
4136,2.70329269
4137,3.297688625
4138,3.548511601
4139,3.341021191
4140,3.117082488
4141,3.603453917
4142,4.045217296
4143,3.07297727
4144,3.606298
4145,4.268934354
4146,3.479675545
4147,3.213976177
4148,3.783520381
4149,3.433837384
4150,3.388335959
4151,3.047736051
4152,3.188093128
4153,2.202411248
4154,2.949242273
4155,3.755368399
4156,3.876043839
4157,3.438214188
4158,2.646684629
4159,3.420365715
4160,3.660489519
4161,3.549210645
4162,3.830661506
4163,3.979393008
4164,3.604115865
4165,2.445089367
4166,3.437837989
4167,3.585141427
4168,4.116471311
4169,2.82478672
4170,2.507663761
4171,3.069197055
4172,2.727596408
4173,2.636496315
4174,3.209439167
4175,3.679306262
4176,3.070084357
4177,3.923421151
4178,3.859463485
4179,4.125014205
4180,3.466414662
4181,3.779167193
4182,3.140384192
4183,2.835215525
4184,3.016206107
4185,4.14011424
4186,2.153449949
4187,2.995237855
4188,3.468876204
4189,3.773285716
4190,3.121892143
4191,3.939377171
4192,2.961436871
4193,3.363102885
4194,4.170540977
4195,3.681397047
4196,3.548491198
4197,2.701074139
4198,3.39186975
4199,2.577454367
4200,3.173692106
4201,3.245354105
4202,1.509145933
4203,3.595145218
4204,3.863837422
4205,3.349984961
4206,3.425588433
4207,4.338092901
4208,3.555894556
4209,3.608342544
4210,3.105185681
4211,3.484669899
4212,3.081961371
4213,2.794478617
4214,3.480683384
4215,3.0647466
4216,3.280867047
4217,3.967936359
4218,2.77365937
4219,3.973591916
4220,3.626531707
4221,3.04854082
4222,3.638814261
4223,2.341332907
4224,3.787567885
4225,3.484589429
4226,2.907120589
4227,3.722431079
4228,3.750500184
4229,3.915292055
4230,2.672698169
4231,2.604811275
4232,3.518211013
4233,4.168523637
4234,3.173060528
4235,2.942322061
4236,2.044786095
4237,2.770595431
4238,4.605237238
4239,2.960637659
4240,3.520687707
4241,2.895544977
4242,3.496980315
4243,3.175143826
4244,3.486808933
4245,3.722787825
4246,3.325801191
4247,3.314516977
4248,3.527487821
4249,3.887266614
4250,3.070162938
4251,3.010117501
4252,3.697543745
4253,3.945815892
4254,3.699521787
4255,2.240866919
4256,3.720751316
4257,3.567677165
4258,3.863409029
4259,4.022025328
4260,3.373912848
4261,3.748998849
4262,3.60582046
4263,2.903966604
4264,3.532408606
4265,3.309070788
4266,3.807419927
4267,3.429243302
4268,3.575974447
4269,2.983153469
4270,3.232590233
4271,3.597903408
4272,3.828209661
4273,3.84652196
4274,3.109517514
4275,3.2210175
4276,3.710708046
4277,3.672223471
4278,2.956407568
4279,3.212411682
4280,4.151717325
4281,3.22044202
4282,2.99976213
4283,2.953454535
4284,4.148259591
4285,3.558560335
4286,3.771530871
4287,2.655792424
4288,3.223591857
4289,3.548792992
4290,3.469628224
4291,3.550249792
4292,3.229030113
4293,2.950597902
4294,4.459724221
4295,3.230896727
4296,3.363746724
4297,2.829714432
4298,2.757245791
4299,3.729655213
4300,3.211316915
4301,3.679441543
4302,3.903055289
4303,2.254241935
4304,3.713623512
4305,3.670866705
4306,4.362134042
4307,2.858647447
4308,3.938880137
4309,3.423947798
4310,3.033251375
4311,3.219004909
4312,2.852699274
4313,3.944770918
4314,2.707305299
4315,3.516566792
4316,3.648132363
4317,3.303259715
4318,3.00184116
4319,3.041618707
4320,3.713126347
4321,3.186634549
4322,3.341065796
4323,3.414327517
4324,2.580176998
4325,3.567622217
4326,3.035477557
4327,3.497874216
4328,3.386284348
4329,2.764434937
4330,3.682666402
4331,3.36012596
4332,2.269916299
4333,3.974431365
4334,3.120767431
4335,3.899249816
4336,3.091218897
4337,3.189306577
4338,3.636730075
4339,3.28092135
4340,3.88930451
4341,3.448355138
4342,3.964266573
4343,3.618475638
4344,4.12473956
4345,3.833670921
4346,3.196755149
4347,3.381253917
4348,4.304502653
4349,3.825595486
4350,4.074322141
4351,3.498656979
4352,3.120321533
4353,4.403759109
4354,3.059153824
4355,2.746264721
4356,3.72153689
4357,3.180492862
4358,2.950019215
4359,3.203853422
4360,4.11169978
4361,3.881040388
4362,2.126928688
4363,2.909932582
4364,3.748357599
4365,2.598373985
4366,3.813598635
4367,3.745390059
4368,2.4386743
4369,3.352849942
4370,3.026424379
4371,3.026546427
4372,3.632598693
4373,4.121689899
4374,3.186988065
4375,2.566451583
4376,3.64296182
4377,2.494740662
4378,3.591431975
4379,3.059136021
4380,3.338067797
4381,4.126470284
4382,3.654711643
4383,4.385002592
4384,3.613008049
4385,4.082637535
4386,3.549643438
4387,3.625151895
4388,3.025983167
4389,3.448375366
4390,3.221916544
4391,3.445021648
4392,3.921758163
4393,3.469788009
4394,2.109891483
4395,3.328507898
4396,3.197102518
4397,3.642817923
4398,3.325117034
4399,2.628675989
4400,3.365549367
4401,3.79353262
4402,3.416385043
4403,3.023393818
4404,2.842937122
4405,4.076024445
4406,3.440795374
4407,3.9358149
4408,2.236875312
4409,4.26605054
4410,3.631783298
4411,3.649544762
4412,3.255399953
4413,3.106262809
4414,2.443208543
4415,4.161007512
4416,3.183231118
4417,3.915573103
4418,3.455999596
4419,3.80858005
4420,3.265635454
4421,2.586754487
4422,3.187815052
4423,2.479732936
4424,3.632078926
4425,2.490391199
4426,3.640423232
4427,4.550346536
4428,3.548852186
4429,3.154651329
4430,3.329799728
4431,3.05285627
4432,3.808400968
4433,3.860387507
4434,3.056452134
4435,2.626007635
4436,3.245072228
4437,1.807652453
4438,3.136755856
4439,3.508551102
4440,2.936470006
4441,3.490303658
4442,3.033516526
4443,3.298979092
4444,3.494528456
4445,3.664307734
4446,3.217240026
4447,3.828055282
4448,3.623871518
4449,4.027137551
4450,3.846128902
4451,3.161651442
4452,2.921043513
4453,3.75828989
4454,4.11222222
4455,3.698517645
4456,3.467155722
4457,4.029951119
4458,3.073725952
4459,4.054840107
4460,3.379910759
4461,3.776494708
4462,2.580579067
4463,3.705539688
4464,2.286978768
4465,3.763155223
4466,1.950126017
4467,3.7704574
4468,4.102361177
4469,1.92896103
4470,3.872093476
4471,3.287870426
4472,3.747063826
4473,3.234719948
4474,3.312568946
4475,3.695373399
4476,3.933482792
4477,3.825685708
4478,3.713519989
4479,3.794065876
4480,3.724006659
4481,3.398736453
4482,2.877644593
4483,3.482187009
4484,4.139660189
4485,3.54216202
4486,3.109667896
4487,2.307913918
4488,3.609285604
4489,3.600542227
4490,3.237545426
4491,3.295868524
4492,2.699419381
4493,3.202677799
4494,2.835743427
4495,3.713857933
4496,3.838301404
4497,2.807804963
4498,2.593215497
4499,2.713804273
4500,3.505322885
4501,3.140893435
4502,2.347873821
4503,3.376844995
4504,3.567555321
4505,2.535744739
4506,3.98409237
4507,3.611666275
4508,3.831733181
4509,4.165291703
4510,3.421724289
4511,3.033175726
4512,2.847861502
4513,3.728140747
4514,2.445595996
4515,3.404485433
4516,3.712031777
4517,3.130696121
4518,3.495535107
4519,3.106842627
4520,3.734675115
4521,4.062849335
4522,3.974866382
4523,3.51544475
4524,3.678234727
4525,3.928431886
4526,3.401618826
4527,3.40816365
4528,3.965957084
4529,3.827784252
4530,2.600674942
4531,4.170586787
4532,2.771231678
4533,3.405180495
4534,3.709471901
4535,3.627340343
4536,3.816196733
4537,2.812248066
4538,2.456205155
4539,2.841857864
4540,3.025381696
4541,2.954099173
4542,3.280340709
4543,3.090951676
4544,1.673642681
4545,4.003437862
4546,3.446329884
4547,3.909663902
4548,3.404463368
4549,3.73838095
4550,3.626128289
4551,3.457855351
4552,3.727703379
4553,3.517200668
4554,3.899071737
4555,3.926161927
4556,2.723153487
4557,3.539270548
4558,3.352788665
4559,4.025685795
4560,3.143433496
4561,4.121157244
4562,3.622430802
4563,3.165899117
4564,2.931900357
4565,3.74902622
4566,3.875576153
4567,1.984069518
4568,3.345180547
4569,3.11117612
4570,3.42170009
4571,2.804848306
4572,3.530363691
4573,2.876912975
4574,3.457843817
4575,4.095590927
4576,3.945960975
4577,3.928817245
4578,3.000278583
4579,3.172544715
4580,3.316557856
4581,3.856633147
4582,2.525260078
4583,3.374618123
4584,1.857754523
4585,3.966843172
4586,3.442489791
4587,3.03485616
4588,3.439849318
4589,3.104368926
4590,3.401506766
4591,3.678713678
4592,4.155076203
4593,3.290246784
4594,3.702244892
4595,3.9757048
4596,3.398896206
4597,3.241181534
4598,3.692479088
4599,3.848052543
4600,3.261854149
4601,2.973262957
4602,3.851219389
4603,2.870456781
4604,2.760558128
4605,3.998628826
4606,4.347106371
4607,3.523051887
4608,3.777486802
4609,3.785642025
4610,3.627856074
4611,2.638103082
4612,3.16718883
4613,3.615059692
4614,3.990320103
4615,2.779430364
4616,3.761690595
4617,3.482402944
4618,3.000984872
4619,3.459555842
4620,3.449757743
4621,2.525448681
4622,2.697346741
4623,3.623921443
4624,3.082270809
4625,1.765583387
4626,4.177720754
4627,3.738251271
4628,4.047318163
4629,3.825594241
4630,3.131802059
4631,3.913696977
4632,3.537111893
4633,4.199179206
4634,3.264285441
4635,3.288109829
4636,3.509515134
4637,2.710245508
4638,2.289456568
4639,2.820033392
4640,4.171157786
4641,3.453067868
4642,3.736767104
4643,3.477839534
4644,3.06245418
4645,2.573847024
4646,3.34974742
4647,2.938207075
4648,3.996704758
4649,3.315253935
4650,4.023940722
4651,3.980613147
4652,3.494091831
4653,3.861933257
4654,2.036163929
4655,3.685769771
4656,3.871572303
4657,3.489115658
4658,4.096340205
4659,3.546774814
4660,3.461489545
4661,3.306429724
4662,3.450425812
4663,3.944245036
4664,2.49343465
4665,3.478791194
4666,3.739012301
4667,2.260092321
4668,2.974975429
4669,3.588474496
4670,2.921859101
4671,3.547728232
4672,2.188658882
4673,2.758583956
4674,3.114845947
4675,3.702813523
4676,2.659837497
4677,3.100973178
4678,3.432618402
4679,4.018539117
4680,3.437589722
4681,2.898768366
4682,4.078688547
4683,3.33552835
4684,3.76433779
4685,3.133304727
4686,3.16893354
4687,2.40763123
4688,3.430309262
4689,3.926315416
4690,3.396914003
4691,4.457307864
4692,3.789269753
4693,3.031895716
4694,2.383120878
4695,3.471058097
4696,2.490347847
4697,4.017268543
4698,3.399627277
4699,3.839549007
4700,3.08953693
4701,3.207370355
4702,3.120935622
4703,2.969749265
4704,3.661430273
4705,3.568314284
4706,3.851371317
4707,3.582135763
4708,2.956820096
4709,3.281230505
4710,3.634964837
4711,3.388274775
4712,2.942497116
4713,3.086455973
4714,3.450422944
4715,3.572019258
4716,3.244110704
4717,3.511123046
4718,3.322617247
4719,3.914541045
4720,3.822969162
4721,4.060690915
4722,3.395180209
4723,4.053850715
4724,3.267197834
4725,3.816083634
4726,2.614377283
4727,4.184265357
4728,2.957622069
4729,3.02039568
4730,3.471952972
4731,2.950757592
4732,2.110287679
4733,3.854657413
4734,3.347228122
4735,2.608860393
4736,3.789285904
4737,3.191231591
4738,3.022893796
4739,3.604779447
4740,3.376451653
4741,2.988489926
4742,2.794667786
4743,3.587658071
4744,3.11494382
4745,3.291296713
4746,3.125639637
4747,3.261977672
4748,4.156776699
4749,3.947543416
4750,2.942888189
4751,3.650690589
4752,3.704862316
4753,2.573481256
4754,3.098772587
4755,3.411689393
4756,2.783590703
4757,3.692638665
4758,3.014313158
4759,2.908409556
4760,2.599934584
4761,3.385016623
4762,2.325720185
4763,2.602735327
4764,3.796548985
4765,3.347404948
4766,3.125824565
4767,3.451737365
4768,4.137798387
4769,3.852695135
4770,3.430921025
4771,1.991087517
4772,2.602484657
4773,3.345133904
4774,3.225756077
4775,3.450654096
4776,2.914242997
4777,3.410150012
4778,3.537706268
4779,3.441352105
4780,4.077444615
4781,3.017121049
4782,2.616194294
4783,3.991773556
4784,3.882169145
4785,3.292110345
4786,3.93996006
4787,3.487135454
4788,2.193136072
4789,4.477232433
4790,3.691381793
4791,3.695130024
4792,3.000870022
4793,3.127252725
4794,3.181134529
4795,2.370912985
4796,3.026035843
4797,3.528007996
4798,4.035241598
4799,3.093256763
4800,2.932021905
4801,3.157250568
4802,3.771704616
4803,3.063408142
4804,3.608070204
4805,3.909482643
4806,3.689857142
4807,3.034401456
4808,3.951438377
4809,3.057749823
4810,3.684908307
4811,3.753364405
4812,3.408758399
4813,3.888616203
4814,3.752576325
4815,3.743668652
4816,3.406715846
4817,2.670527672
4818,3.359815854
4819,4.160504832
4820,3.112249796
4821,2.087587331
4822,3.111352291
4823,4.113084439
4824,3.625168392
4825,3.333645691
4826,3.139039719
4827,3.11423148
4828,2.481112303
4829,3.784684928
4830,4.148737509
4831,3.411403984
4832,3.34623698
4833,3.214300722
4834,3.012552788
4835,2.748004618
4836,3.174671457
4837,2.497395764
4838,3.051361202
4839,2.869276783
4840,3.36520984
4841,2.93651539
4842,3.193174504
4843,2.856555356
4844,3.453135996
4845,3.599213874
4846,3.437761309
4847,4.108635666
4848,3.868155439
4849,3.705116923
4850,3.792327496
4851,3.346979211
4852,3.180145805
4853,3.246611835
4854,3.550366473
4855,3.405826913
4856,2.734873017
4857,4.051879324
4858,3.082699633
4859,3.651888701
4860,2.662323387
4861,3.293043848
4862,3.884892183
4863,3.165234855
4864,3.958389975
4865,4.200299766
4866,3.351148817
4867,3.486057062
4868,4.193103088
4869,3.541599774
4870,3.407983228
4871,2.79214957
4872,2.55108507
4873,3.120343232
4874,3.588301368
4875,2.313207958
4876,3.438847173
4877,4.425290876
4878,3.478357931
4879,3.163547453
4880,2.546031704
4881,3.698489393
4882,3.502900116
4883,3.333659571
4884,4.138119018
4885,4.067253993
4886,3.085999686
4887,3.121202756
4888,3.016373602
4889,2.773886354
4890,3.413501092
4891,2.903375782
4892,3.476386391
4893,3.024962567
4894,3.613900681
4895,3.048365166
4896,3.047737617
4897,3.373708794
4898,3.826961458
4899,2.181018108
4900,2.148618123
4901,3.0221676
4902,3.601899082
4903,2.996825751
4904,3.658374235
4905,2.141757597
4906,3.460396188
4907,3.873758469
4908,3.413502675
4909,3.96123084
4910,2.768621803
4911,2.717976802
4912,4.072448367
4913,3.016186936
4914,3.189498467
4915,3.774970953
4916,3.462116233
4917,2.136299599
4918,3.815514076
4919,4.139670009
4920,3.503418301
4921,3.304824888
4922,2.503199427
4923,2.983352658
4924,4.27176431
4925,3.738880502
4926,3.275059706
4927,2.622866098
4928,2.188305865
4929,3.814184515
4930,3.526914394
4931,2.872833098
4932,3.61133688
4933,3.218007704
4934,3.482228307
4935,3.482716929
4936,2.993449244
4937,3.400328503
4938,3.284255045
4939,3.123813341
4940,3.68490969
4941,2.979623859
4942,3.398508605
4943,3.345455564
4944,3.543290269
4945,3.854640343
4946,3.672091049
4947,3.755988315
4948,3.371678957
4949,3.232492652
4950,2.778772036
4951,3.790101867
4952,3.657756114
4953,3.442218033
4954,4.211338744
4955,3.164665979
4956,3.99555273
4957,3.134772067
4958,3.330750109
4959,3.634510472
4960,3.798005433
4961,2.429657093
4962,3.602753423
4963,3.944309441
4964,2.607359036
4965,3.614512042
4966,2.909505111
4967,2.569762785
4968,3.85608882
4969,3.792171706
4970,3.402456201
4971,3.313195174
4972,3.450406517
4973,3.585584695
4974,2.539637206
4975,3.229684995
4976,3.171792634
4977,3.63394259
4978,4.390522355
4979,4.22802207
4980,3.336085515
4981,3.185543866
4982,2.830836605
4983,4.035207834
4984,3.575787275
4985,3.105551894
4986,2.281139456
4987,3.614128218
4988,4.088615822
4989,3.702584696
4990,3.925565032
4991,3.983592279
4992,3.145663905
4993,3.802986634
4994,3.029595305
4995,2.845486324
4996,3.5566952
4997,2.432960919
4998,3.261200641
4999,3.050436848
5000,3.228534071
5001,2.93024316
5002,2.916547577
5003,3.40185923
5004,3.939145423
5005,2.747614504
5006,4.004091853
5007,2.218959338
5008,3.65253438
5009,3.549078042
5010,3.328547139
5011,2.370086551
5012,3.648729291
5013,3.045351323
5014,3.795002618
5015,3.613670249
5016,3.660303006
5017,3.190915076
5018,4.631094981
5019,3.465383164
5020,2.879001334
5021,4.053984658
5022,3.533748003
5023,3.129849093
5024,3.891496575
5025,3.875677133
5026,3.912082543
5027,3.150515269
5028,2.898536683
5029,3.182520952
5030,2.41578625
5031,3.17408067
5032,2.33081063
5033,3.337914281
5034,2.590567873
5035,3.168352708
5036,2.996159446
5037,2.556224114
5038,2.59607764
5039,2.884765473
5040,4.037261281
5041,3.51401125
5042,3.669781333
5043,4.127905703
5044,3.389866804
5045,3.65479893
5046,4.108268777
5047,3.348156115
5048,4.055054453
5049,3.076281761
5050,4.147112224
5051,3.966067935
5052,4.061084864
5053,3.910651133
5054,3.581402337
5055,3.568372893
5056,3.290652813
5057,4.03120813
5058,3.793024461
5059,3.472569692
5060,3.993325579
5061,3.594094463
5062,3.102699972
5063,3.266616934
5064,3.47881516
5065,3.274700184
5066,3.66626986
5067,3.713890149
5068,1.921160472
5069,3.79060487
5070,3.265569335
5071,3.722501764
5072,3.14835579
5073,3.086806001
5074,3.494047629
5075,4.050101838
5076,3.25339677
5077,2.728595568
5078,3.568106836
5079,3.125336417
5080,3.497318707
5081,4.046290352
5082,3.576008591
5083,3.542893229
5084,3.544651034
5085,4.02242001
5086,2.9894371
5087,3.739043259
5088,3.374893109
5089,4.05871337
5090,3.054365473
5091,3.606099365
5092,4.457578024
5093,3.374698152
5094,3.717274565
5095,3.158830365
5096,2.888177335
5097,3.556066957
5098,2.74085694
5099,3.644741052
5100,3.936993927
5101,2.550025251
5102,2.897838672
5103,4.581594851
5104,3.396699776
5105,3.622807298
5106,2.697109923
5107,3.869101647
5108,1.841225248
5109,3.416839383
5110,3.340541787
5111,3.662989543
5112,3.571129811
5113,2.960878954
5114,3.290435464
5115,3.308813225
5116,3.477680834
5117,3.733867968
5118,3.444181652
5119,2.791716589
5120,3.280869444
5121,3.098721693
5122,3.526268559
5123,3.127788279
5124,3.192208797
5125,3.61998687
5126,2.547031852
5127,2.927799654
5128,3.749277043
5129,3.274105888
5130,2.520161054
5131,2.884666792
5132,3.42618047
5133,3.25959423
5134,3.449974839
5135,3.518105093
5136,3.711071382
5137,3.795287117
5138,4.003001701
5139,3.596237095
5140,3.445260723
5141,3.478457842
5142,2.776516672
5143,3.628887149
5144,1.909318211
5145,3.895210007
5146,2.749892281
5147,3.125533691
5148,3.42825614
5149,3.67072491
5150,3.780469744
5151,3.874050087
5152,3.746643332
5153,2.308233544
5154,3.473017196
5155,2.739140953
5156,4.037408396
5157,2.7659644
5158,4.088741443
5159,1.819852101
5160,2.930490642
5161,4.06036212
5162,3.19790463
5163,3.098866667
5164,3.23630226
5165,3.414126789
5166,4.194710066
5167,3.544517879
5168,3.753561964
5169,3.867029718
5170,2.449149267
5171,1.702271217
5172,2.516685921
5173,3.214741481
5174,3.4841813
5175,3.008617495
5176,2.907398106
5177,3.101379786
5178,3.935600763
5179,3.09232504
5180,3.202416202
5181,3.640426234
5182,2.899404882
5183,2.972990962
5184,3.187131813
5185,2.857791922
5186,3.409448062
5187,3.751644408
5188,3.735071852
5189,4.176216893
5190,3.727219411
5191,3.192515556
5192,3.824348872
5193,2.426942708
5194,2.841758693
5195,2.439852512
5196,2.675919689
5197,3.436323416
5198,4.10351299
5199,2.746465658
5200,2.3077084
5201,2.250349758
5202,3.879104267
5203,2.88262467
5204,4.231695175
5205,3.37179515
5206,3.799219166
5207,2.774057005
5208,2.571032705
5209,3.533864046
5210,3.600229654
5211,3.406600274
5212,4.085551013
5213,1.670969646
5214,3.317408973
5215,3.433817603
5216,3.588639733
5217,3.574831722
5218,3.259647452
5219,3.534675678
5220,2.961405347
5221,3.299529252
5222,4.068192709
5223,3.568986151
5224,3.511951755
5225,4.125358862
5226,3.802509995
5227,3.165179654
5228,3.15254526
5229,4.040373968
5230,2.973188959
5231,4.010220732
5232,4.165770806
5233,1.784783468
5234,3.962087783
5235,2.792344593
5236,3.213087885
5237,3.289662578
5238,3.655039946
5239,3.785731596
5240,3.619089865
5241,3.68018339
5242,2.728845032
5243,3.445627975
5244,3.308009235
5245,3.692088066
5246,2.504191009
5247,3.596498784
5248,2.878329115
5249,3.113041738
5250,3.553912039
5251,1.622207976
5252,4.041861087
5253,3.619216621
5254,3.154248584
5255,3.224592541
5256,2.95772118
5257,2.909601873
5258,4.445751474
5259,2.514833719
5260,3.351932026
5261,3.282046624
5262,3.064809037
5263,3.355621578
5264,3.352055487
5265,2.357340503
5266,2.815052473
5267,3.527185079
5268,3.864981371
5269,3.648195658
5270,2.813137533
5271,2.672530113
5272,3.476886046
5273,3.736458492
5274,2.526243941
5275,2.990010658
5276,2.592923053
5277,3.193505632
5278,3.311408055
5279,2.194253399
5280,3.966785427
5281,1.971468812
5282,3.464566283
5283,4.216269311
5284,3.935274737
5285,3.553856382
5286,2.771214364
5287,3.816021789
5288,2.966330996
5289,3.089848976
5290,4.108902211
5291,3.99407738
5292,4.479701445
5293,3.987306167
5294,3.979902013
5295,3.524111689
5296,3.048890949
5297,4.332234505
5298,3.715136656
5299,3.733816222
5300,3.186463438
5301,2.345752191
5302,3.960577634
5303,3.138232874
5304,3.667838586
5305,3.401904035
5306,3.867651927
5307,3.668206394
5308,3.488255006
5309,4.276481157
5310,3.614647635
5311,2.563854669
5312,3.713558057
5313,2.892024513
5314,3.876346168
5315,3.981719268
5316,3.51168485
5317,3.434625571
5318,3.65672116
5319,4.154730236
5320,3.343446936
5321,2.044063312
5322,3.708908669
5323,3.481229373
5324,2.936585657
5325,3.637843604
5326,4.376707904
5327,3.682405456
5328,3.148857546
5329,3.163570441
5330,3.711337661
5331,3.402857573
5332,2.465405548
5333,3.513713495
5334,3.845491849
5335,3.534218721
5336,3.292324891
5337,3.072256859
5338,3.388533555
5339,2.853846865
5340,2.801557405
5341,3.97265589
5342,2.986715872
5343,4.277035031
5344,2.902000645
5345,3.638635619
5346,2.419698607
5347,2.812546899
5348,3.002054573
5349,4.238950967
5350,3.408230795
5351,3.410825489
5352,3.016609124
5353,3.865184303
5354,3.308818533
5355,3.414544182
5356,4.257395495
5357,3.276635901
5358,3.204983958
5359,4.024237905
5360,4.037952518
5361,3.393087549
5362,4.031788132
5363,3.43687782
5364,3.868744513
5365,2.203598684
5366,2.607585615
5367,3.190565859
5368,3.959044511
5369,4.012946691
5370,3.508554004
5371,3.365312717
5372,2.744060754
5373,2.327926633
5374,3.453922866
5375,3.247501496
5376,2.697728971
5377,3.074186527
5378,3.564173595
5379,4.088539081
5380,3.110638723
5381,3.99442936
5382,3.963413582
5383,4.015992211
5384,3.783914121
5385,3.584897688
5386,1.975624874
5387,3.705490512
5388,3.846786542
5389,2.874126325
5390,3.103061561
5391,3.638674157
5392,3.088099058
5393,3.779852458
5394,3.598762338
5395,4.02048519
5396,3.451563159
5397,4.050347543
5398,2.683194023
5399,3.447197636
5400,4.020551428
5401,3.429983697
5402,3.671265632
5403,3.375218632
5404,3.806687282
5405,3.031140681
5406,3.87325724
5407,3.128602678
5408,4.03585652
5409,3.456062051
5410,3.653903737
5411,3.141238519
5412,2.805631054
5413,3.424348613
5414,4.18079928
5415,3.122497331
5416,3.860278158
5417,2.986620194
5418,3.383308582
5419,3.618506728
5420,2.953866771
5421,3.808673613
5422,3.34136267
5423,2.975291671
5424,3.217021636
5425,3.059467854
5426,3.178410718
5427,3.022970647
5428,2.394361815
5429,3.11800524
5430,3.789774249
5431,3.539503337
5432,4.300937364
5433,3.582316838
5434,3.066137577
5435,3.498984874
5436,2.374552474
5437,2.700418256
5438,3.044665211
5439,3.246542415
5440,2.313240166
5441,3.091132832
5442,3.274789457
5443,3.26948406
5444,3.088477963
5445,4.124580265
5446,3.650489999
5447,2.975669883
5448,3.266728351
5449,3.845587124
5450,3.20170665
5451,3.266808609
5452,3.265085506
5453,3.315899747
5454,3.138732485
5455,3.33140939
5456,3.217220997
5457,2.099278752
5458,3.197262189
5459,2.883699982
5460,3.577605614
5461,2.426962858
5462,3.315993867
5463,3.784429654
5464,3.523186517
5465,3.388007608
5466,3.41692768
5467,3.082181794
5468,3.539855
5469,3.425806196
5470,3.646761058
5471,4.053587678
5472,3.599522348
5473,3.795153313
5474,2.692746543
5475,4.076028718
5476,3.81684225
5477,3.314382351
5478,2.439493594
5479,3.686170548
5480,3.840097428
5481,3.052813639
5482,4.016647485
5483,3.439034414
5484,3.13962259
5485,3.828177278
5486,3.693984707
5487,3.240597201
5488,3.38944585
5489,3.12596922
5490,4.041382107
5491,2.737517182
5492,3.17205437
5493,3.511908856
5494,4.015225578
5495,2.503618618
5496,3.780160157
5497,4.224494441
5498,3.11360818
5499,2.743321982
5500,3.299428507
5501,2.619728655
5502,3.84213209
5503,3.519162056
5504,3.447475866
5505,3.134068149
